MatchID,Time,Event,PlayerID,Country
8771,78,C,156004,JAM
8771,88,C,155992,JAM
8770,20,C,111342,COL
8770,20,G,161516,ENG
8770,22,C,155117,ENG
8770,29,G,161454,ENG
8770,86,C,94916,COL
8770,89,C,162645,COL
8770,89,C,95571,ENG
8769,12,G,158279,TUN
8769,28,C,171150,TUN
8769,57,C,158279,TUN
8769,71,G,123663,ROU
8768,3,G,170749,YUG
8768,13,C,84703,USA
8768,41,C,170750,YUG
8768,61,C,159495,YUG
8767,31,C,174666,GER
8767,45,C,174588,GER
8767,47,C,94090,IRN
8767,50,G,155334,GER
8767,57,G,174666,GER
8766,4,G,161077,NED
8766,18,C,156630,MEX
8766,18,G,95564,NED
8766,21,C,155677,NED
8766,46,C,170333,MEX
8766,46,C,95134,NED
8766,58,C,162582,MEX
8766,68,C,77290,MEX
8766,75,G,77290,MEX
8766,89,E,177982,MEX
8766,90,G,170333,MEX
8765,7,G,55176,BEL
8765,48,C,169918,KOR
8765,65,C,76120,BEL
8765,67,C,169920,KOR
8765,72,G,156242,KOR
8765,83,C,156236,KOR
8765,83,C,170329,KOR
8764,18,G,157429,RSA
8764,30,C,156247,KSA
8764,38,C,170647,RSA
8764,45,G,77503,KSA
8764,65,C,93410,RSA
8764,74,G,159267,KSA
8764,90,G,157429,RSA
8763,1,G,162008,PAR
8763,11,G,156922,NGA
8763,25,C,156906,NGA
8763,38,C,77327,NGA
8763,58,G,162752,PAR
8763,86,G,162010,PAR
8762,12,G,95664,FRA
8762,42,G,44298,DEN
8762,53,C,160998,FRA
8762,56,G,95448,FRA
8762,62,C,170707,FRA
8762,65,C,154922,DEN
8762,78,C,95174,DEN
8761,6,G,174605,ESP
8761,16,C,159945,ESP
8761,18,G,77892,ESP
8761,45,C,56083,BUL
8761,55,G,170678,ESP
8761,58,G,52406,BUL
8761,73,C,77902,ESP
8761,81,G,170678,ESP
8761,85,C,159282,BUL
8761,88,G,159282,BUL
8761,90,G,155142,ESP
8760,8,C,170657,CMR
8760,20,G,154559,CHI
8760,50,C,154544,CHI
8760,51,E,170657,CMR
8760,55,C,154552,CHI
8760,56,G,154626,CMR
8760,66,C,154565,CHI
8760,88,E,171400,CMR
8760,89,C,154549,CHI
8759,54,C,77414,NOR
8759,61,C,156982,NOR
8759,78,G,96461,BRA
8759,83,G,156982,NOR
8759,89,G,56798,NOR
8758,21,C,31816,SCO
8758,23,G,156732,MAR
8758,46,G,156741,MAR
8758,53,E,157525,SCO
8758,81,C,181656,MAR
8758,85,G,156732,MAR
8757,3,C,95462,AUT
8757,35,C,154102,AUT
8757,43,C,44613,AUT
8757,48,G,155979,ITA
8757,87,C,174730,ITA
8757,88,C,95666,AUT
8757,90,G,174363,ITA
8757,90,G,174602,AUT
8756,4,C,2354,ROU
8756,46,C,174876,ROU
8756,46,G,123663,ROU
8756,78,C,157389,ROU
8756,81,G,170722,ENG
8756,88,C,160668,ROU
8756,90,G,56197,ROU
8755,16,C,213370,TUN
8755,18,C,154743,COL
8755,82,G,170713,COL
8755,83,C,170737,TUN
8754,8,C,170073,IRN
8754,18,C,170842,USA
8754,41,G,94088,IRN
8754,77,C,94076,IRN
8754,83,G,155853,IRN
8754,87,G,158471,USA
8753,13,G,54219,YUG
8753,52,G,44667,YUG
8753,72,G,158770,YUG
8753,75,C,174742,GER
8753,78,G,155334,GER
8752,4,C,170825,JAM
8752,31,G,78384,ARG
8752,45,C,170825,JAM
8752,45,E,170825,JAM
8752,55,G,78384,ARG
8752,65,C,78407,ARG
8752,73,G,75952,ARG
8752,78,G,75952,ARG
8752,83,G,75952,ARG
8752,88,C,47300,JAM
8751,26,C,174882,CRO
8751,41,C,156056,JPN
8751,70,C,159120,JPN
8751,77,G,155711,CRO
8751,83,C,159172,CRO
8751,89,C,156042,JPN
8750,28,E,156614,MEX
8750,39,C,177982,MEX
8750,42,G,44755,BEL
8750,47,C,162580,MEX
8750,47,G,44755,BEL
8750,54,E,154199,BEL
8750,55,G,77275,MEX
8750,62,G,162580,MEX
8750,68,C,154200,BEL
8749,26,C,156220,KOR
8749,37,G,161077,NED
8749,41,G,91967,NED
8749,71,G,77376,NED
8749,80,G,155681,NED
8749,83,G,95564,NED
8749,90,C,156234,KOR
8748,8,C,155151,ESP
8748,30,C,162008,PAR
8748,76,C,162012,PAR
8748,87,C,155142,ESP
8747,20,C,93446,NGA
8747,28,G,77325,NGA
8747,44,C,93444,NGA
8747,49,C,77325,NGA
8747,66,C,95490,BUL
8747,70,C,77328,NGA
8747,78,C,169766,BUL
8746,12,G,24456,DEN
8746,23,C,154945,DEN
8746,28,C,93425,RSA
8746,51,G,170650,RSA
8746,56,C,169973,DEN
8746,57,C,57693,DEN
8746,63,C,170641,RSA
8746,65,C,170643,RSA
8746,66,E,154935,DEN
8746,68,E,170643,RSA
8746,73,C,93410,RSA
8746,85,E,164614,DEN
8745,7,C,156251,KSA
8745,19,E,77505,KSA
8745,36,C,46662,FRA
8745,37,G,170711,FRA
8745,50,C,166722,FRA
8745,68,G,170709,FRA
8745,71,E,163331,FRA
8745,78,G,170711,FRA
8745,82,C,77503,KSA
8745,85,G,166722,FRA
8744,6,C,154649,CMR
8744,7,G,170774,ITA
8744,16,C,171398,CMR
8744,26,C,77242,ITA
8744,42,E,130674,CMR
8744,63,C,170774,ITA
8744,75,G,155979,ITA
8744,79,C,171399,CMR
8744,85,C,170657,CMR
8744,89,G,155979,ITA
8743,16,C,154565,CHI
8743,26,C,44613,AUT
8743,47,C,154531,CHI
8743,58,C,154557,CHI
8743,70,G,154557,CHI
8743,74,C,60273,CHI
8743,90,G,154102,AUT
8742,9,G,92699,BRA
8742,32,C,156741,MAR
8742,36,C,3242,BRA
8742,45,G,170691,BRA
8742,50,G,96461,BRA
8742,64,C,156734,MAR
8742,87,C,170686,BRA
8741,24,C,174513,SCO
8741,46,G,156980,NOR
8741,53,C,56798,NOR
8741,56,C,157541,SCO
8741,58,C,77403,NOR
8741,66,G,157525,SCO
8740,42,G,95571,ENG
8740,48,C,170737,TUN
8740,70,C,162717,TUN
8740,87,C,158261,TUN
8740,88,C,161455,ENG
8740,89,G,155117,ENG
8739,45,G,157403,ROU
8739,47,C,154743,COL
8739,54,C,160668,ROU
8739,69,C,77463,ROU
8739,78,C,56197,ROU
8738,10,G,155355,GER
8738,30,C,155344,GER
8738,50,C,158461,USA
8738,67,G,174666,GER
8738,77,C,159386,GER
8738,84,C,155340,GER
8738,85,C,158473,USA
8736,5,C,155708,CRO
8736,27,G,159172,CRO
8736,45,G,159346,JAM
8736,53,G,174882,CRO
8736,59,C,155707,CRO
8736,62,C,159305,JAM
8736,69,G,155711,CRO
8735,42,C,158777,YUG
8735,60,C,44667,YUG
8735,73,G,158770,YUG
8734,26,C,51196,JPN
8734,28,G,75952,ARG
8734,67,C,159120,JPN
8734,90,C,156043,JPN
8733,20,C,44655,BEL
8733,30,C,154172,BEL
8733,82,E,155670,NED
8732,20,C,156236,KOR
8732,26,C,77288,MEX
8732,27,C,77275,MEX
8732,27,G,77929,KOR
8732,30,E,77929,KOR
8732,50,G,77290,MEX
8732,75,G,170333,MEX
8732,84,G,170333,MEX
8731,21,G,174605,ESP
8731,24,G,93446,NGA
8731,47,G,155148,ESP
8731,56,C,77886,ESP
8731,59,C,77908,ESP
8731,62,C,93444,NGA
8731,73,G,44789,ESP
8731,75,C,170677,ESP
8731,78,G,106557,NGA
8730,28,C,95448,FRA
8730,36,G,160559,FRA
8730,39,C,170640,RSA
8730,53,C,48455,FRA
8730,75,C,163331,FRA
8730,77,G,170641,RSA
8730,90,G,170711,FRA
8729,11,C,162788,KSA
8729,12,C,164614,DEN
8729,60,C,95166,DEN
8729,69,G,95166,DEN
8729,73,C,24456,DEN
8728,27,C,166906,BUL
8728,45,C,162752,PAR
8728,45,C,58455,BUL
8728,73,C,51338,BUL
8728,89,C,166906,BUL
8728,89,E,166906,BUL
8727,27,C,174858,AUT
8727,30,C,170670,CMR
8727,77,G,171398,CMR
8727,90,G,174872,AUT
8726,8,C,155964,ITA
8726,11,G,155979,ITA
8726,31,C,155957,ITA
8726,45,C,154544,CHI
8726,45,G,154557,CHI
8726,48,G,154557,CHI
8726,53,C,154520,CHI
8726,66,C,154552,CHI
8726,84,G,174363,ITA
8725,37,G,76948,MAR
8725,45,G,181656,NOR
8725,60,G,156741,MAR
8725,61,G,129893,NOR
8725,79,C,156734,MAR
4000,5,G,3242,BRA
4000,25,C,157541,SCO
4000,37,C,3242,BRA
4000,38,G,95068,SCO
4000,45,C,63545,BRA
4000,74,G,95055,BRA
3104,4,C,63529,BRA
3104,41,C,111356,ITA
3104,42,C,77239,ITA
3104,87,C,76824,BRA
3104,,PG,77239,
3104,,PG,77246,
3104,,PM,174363,
3104,,PM,174375,
3104,,PS,106610,
3103,8,G,174431,SWE
3103,30,G,95668,SWE
3103,37,G,77995,SWE
3103,40,G,157927,SWE
3103,70,C,76242,BUL
3103,82,C,157927,SWE
3100,21,G,174363,ITA
3100,25,G,174363,ITA
3100,44,G,58455,BUL
3100,52,C,52406,BUL
3100,61,C,77242,ITA
3100,65,C,52856,BUL
3100,80,C,77239,ITA
3100,83,C,76242,BUL
3099,3,C,92713,BRA
3099,29,C,44320,SWE
3099,63,E,44687,SWE
3099,80,G,63547,BRA
3099,86,C,174431,SWE
3098,40,C,44759,NED
3098,53,G,63547,BRA
3098,63,G,96461,BRA
3098,64,G,77376,NED
3098,74,C,170690,BRA
3098,76,G,44759,NED
3098,81,G,63517,BRA
3098,89,C,44763,NED
3097,3,C,96007,ESP
3097,19,C,160368,ESP
3097,25,G,77240,ITA
3097,58,G,160368,ESP
3097,88,G,174363,ITA
3096,14,C,76281,GER
3096,15,C,78092,GER
3096,22,C,51338,BUL
3096,47,G,174742,GER
3096,49,C,174588,GER
3096,50,C,174666,GER
3096,75,G,58455,BUL
3096,78,G,52856,BUL
3096,82,C,58455,BUL
3096,85,C,185202,BUL
3096,89,C,44739,GER
3095,7,C,174632,SWE
3095,21,C,174876,ROU
3095,34,C,77474,ROU
3095,43,C,44617,SWE
3095,78,G,174431,SWE
3095,88,G,44543,ROU
3095,,PG,157927,
3095,,PG,174431,
3095,,PG,174632,
3095,,PG,174805,
3095,,PG,77995,
3095,,PM,95668,
3095,101,C,44617,SWE
3095,101,E,44617,SWE
3095,101,G,44543,ROU
3095,108,C,157409,ROU
3095,115,G,157927,SWE
3092,6,G,58455,BUL
3092,12,C,95461,BUL
3092,14,C,77299,MEX
3092,17,C,58105,BUL
3092,18,G,77275,MEX
3092,28,C,77278,MEX
3092,34,C,52236,BUL
3092,50,C,95461,BUL
3092,50,E,95461,BUL
3092,57,C,77278,MEX
3092,57,E,77278,MEX
3092,67,C,95443,BUL
3092,70,C,177982,MEX
3092,76,C,77275,MEX
3092,,PG,168221,
3092,,PG,52856,
3092,,PG,81634,
3092,,PS,46120,
3091,2,C,129920,NGA
3091,6,C,106610,ITA
3091,25,G,93859,NGA
3091,29,C,77242,ITA
3091,41,C,93446,NGA
3091,53,C,106557,NGA
3091,58,C,55339,NGA
3091,60,C,77253,ITA
3091,62,C,77240,ITA
3091,75,E,91555,ITA
3091,80,C,174730,ITA
3091,88,G,174363,ITA
3091,102,G,174363,ITA
3090,8,C,63529,BRA
3090,16,C,63515,BRA
3090,43,C,44548,USA
3090,43,E,95008,BRA
3090,49,C,174449,USA
3090,64,C,78809,USA
3090,72,G,96461,BRA
3090,80,C,77537,USA
3090,85,C,78809,USA
3090,85,E,78809,USA
3089,11,G,77376,NED
3089,41,G,77409,NED
3089,72,C,174671,NED
3088,11,G,174512,ROU
3088,16,G,75952,ARG
3088,18,G,174512,ROU
3088,33,C,44585,ARG
3088,50,C,174876,ROU
3088,55,C,76113,ARG
3088,56,C,78407,ARG
3088,58,G,2354,ROU
3088,68,C,77474,ROU
3088,75,G,174364,ARG
3088,83,C,75954,ARG
3088,84,C,174512,ROU
3087,6,G,48179,SWE
3087,16,C,44320,SWE
3087,51,G,157927,SWE
3087,67,C,44687,SWE
3087,71,C,162788,KSA
3087,74,C,174805,SWE
3087,85,G,94332,KSA
3087,88,G,157927,SWE
3086,15,G,174605,ESP
3086,18,C,50025,ESP
3086,19,C,77894,ESP
3086,22,C,77888,ESP
3086,23,C,51021,SUI
3086,69,C,95051,SUI
3086,74,G,77892,ESP
3086,77,C,111406,SUI
3086,85,C,78038,SUI
3086,86,G,46358,ESP
3086,87,C,83850,ESP
3085,6,G,44739,GER
3085,8,G,166579,BEL
3085,11,G,174666,GER
3085,13,C,76281,GER
3085,37,C,78092,GER
3085,38,C,174331,BEL
3085,40,G,44739,GER
3085,90,G,174331,BEL
3084,7,C,58455,BUL
3084,24,C,76242,BUL
3084,34,C,44585,ARG
3084,44,C,76114,ARG
3084,45,C,81656,BUL
3084,58,C,51338,BUL
3084,61,G,58455,BUL
3084,67,C,81656,BUL
3084,67,E,81656,BUL
3084,74,C,46120,BUL
3084,81,C,75952,ARG
3084,90,G,58105,BUL
3083,32,C,54299,GRE
3083,41,C,51779,GRE
3083,45,G,77322,NGA
3083,66,C,106557,NGA
3083,70,C,52063,NGA
3083,90,G,77319,NGA
3082,3,C,53367,KSA
3082,5,G,77510,KSA
3082,61,C,44619,BEL
3082,77,C,77508,KSA
3082,80,C,58162,BEL
3081,12,C,54895,MAR
3081,14,C,92740,MAR
3081,25,C,93542,MAR
3081,28,C,93596,MAR
3081,41,C,93549,MAR
3081,43,G,77376,NED
3081,47,G,54895,MAR
3081,75,C,44763,NED
3081,77,G,44584,NED
3081,79,C,113571,NED
3080,23,C,63545,BRA
3080,23,G,157927,SWE
3080,46,G,63547,BRA
3080,83,C,95668,SWE
3079,12,C,174649,CMR
3079,15,G,95648,RUS
3079,41,G,95648,RUS
3079,44,C,154644,CMR
3079,44,G,95648,RUS
3079,46,G,79318,CMR
3079,57,C,77516,RUS
3079,72,G,95648,RUS
3079,75,G,95648,RUS
3079,81,G,81831,RUS
3079,87,C,95400,RUS
3079,90,C,95645,RUS
3078,25,C,48315,MEX
3078,33,C,77239,ITA
3078,48,G,106610,ITA
3078,57,G,77263,MEX
3078,63,C,77278,MEX
3078,66,C,77275,MEX
3077,3,C,76886,IRL
3077,29,C,174616,IRL
3077,36,C,58272,NOR
3077,45,C,51600,NOR
3077,83,C,84389,IRL
3076,12,G,174666,GER
3076,20,G,44565,GER
3076,24,C,174427,GER
3076,28,C,174666,GER
3076,37,G,174666,GER
3076,44,C,76277,GER
3076,52,G,174626,KOR
3076,63,G,2188,KOR
3076,89,C,111391,KOR
3075,19,G,77901,ESP
3075,46,C,77894,ESP
3075,66,G,160368,ESP
3075,67,G,57487,BOL
3075,70,G,160368,ESP
3075,90,C,160368,ESP
3074,39,C,52293,SUI
3074,44,G,76751,COL
3074,58,C,76751,COL
3074,62,C,44708,COL
3074,80,C,174343,COL
3074,85,C,46931,SUI
3074,90,G,76756,COL
3073,18,G,56197,ROU
3073,41,C,174593,USA
3073,48,C,78809,USA
3073,62,C,44543,ROU
3073,73,C,56197,ROU
3072,5,G,58455,BUL
3072,6,C,122397,GRE
3072,17,C,170745,BUL
3072,26,C,51338,BUL
3072,33,C,76242,BUL
3072,42,C,122393,GRE
3072,55,G,58455,BUL
3072,59,C,54299,GRE
3072,65,G,52856,BUL
3072,70,C,76328,GRE
3072,84,C,81634,BUL
3072,90,G,81634,BUL
3071,8,G,57981,NGA
3071,20,C,156906,NGA
3071,21,G,174454,ARG
3071,28,G,174454,ARG
3071,53,C,129920,NGA
3071,54,C,174454,ARG
3070,7,G,77503,KSA
3070,26,G,47461,MAR
3070,34,C,93595,MAR
3070,45,G,92775,KSA
3070,50,C,135595,KSA
3070,75,C,92775,KSA
3070,78,C,162788,KSA
3070,83,C,179908,MAR
3070,90,C,92722,KSA
3069,19,C,44763,NED
3069,20,C,76120,BEL
3069,39,C,77409,NED
3069,49,C,60000,NED
3069,65,G,174331,BEL
3069,81,C,44566,NED
3069,88,C,77376,NED
3068,1,C,174571,RUS
3068,4,G,95648,RUS
3068,34,C,52106,RUS
3068,37,G,174431,SWE
3068,41,C,157927,SWE
3068,49,C,174571,RUS
3068,49,E,174571,RUS
3068,51,C,44617,SWE
3068,58,C,48179,SWE
3068,59,G,48179,SWE
3068,81,G,48179,SWE
3067,8,C,44685,CMR
3067,37,C,130674,CMR
3067,39,G,63547,BRA
3067,44,C,92629,BRA
3067,63,E,170657,CMR
3067,66,G,92624,BRA
3067,73,G,96461,BRA
3066,26,C,76883,IRL
3066,42,G,77278,MEX
3066,45,C,48315,MEX
3066,57,C,47245,MEX
3066,65,G,77278,MEX
3066,70,C,76893,IRL
3066,84,G,174333,IRL
3065,22,C,162472,BOL
3065,22,C,76145,BOL
3065,32,C,76130,BOL
3065,38,C,52294,KOR
3065,62,C,77943,KOR
3065,82,C,162472,BOL
3065,82,E,162472,BOL
3065,89,C,77941,KOR
3064,21,E,77257,ITA
3064,32,C,46646,NOR
3064,34,C,77241,ITA
3064,68,C,129895,NOR
3064,69,G,77240,ITA
3063,24,C,111336,COL
3063,35,G,174526,COL
3063,48,C,77529,USA
3063,52,G,77535,USA
3063,90,G,76774,COL
3062,16,G,58605,SUI
3062,32,C,77460,ROU
3062,35,G,2354,ROU
3062,40,C,53285,ROU
3062,47,C,46397,ROU
3062,52,G,157814,SUI
3062,65,G,52293,SUI
3062,72,G,52293,SUI
3062,73,E,77484,ROU
3061,21,G,60145,NGA
3061,43,G,77319,NGA
3061,54,C,52856,BUL
3061,55,G,93859,NGA
3061,73,C,93859,NGA
3060,14,G,50025,ESP
3060,15,C,44594,ESP
3060,38,C,96007,ESP
3060,48,G,174666,GER
3060,53,C,174605,ESP
3060,70,C,76277,GER
3059,2,G,75952,ARG
3059,25,C,59170,GRE
3059,40,C,75954,ARG
3059,44,G,75952,ARG
3059,55,C,53574,GRE
3059,60,G,174732,ARG
3059,90,G,75952,ARG
3058,18,G,92775,KSA
3058,28,C,162427,KSA
3058,31,C,162431,KSA
3058,36,C,95572,NED
3058,50,G,77409,NED
3058,61,C,92775,KSA
3058,75,C,77401,NED
3058,86,G,77435,NED
3057,26,G,63547,BRA
3057,52,G,76828,BRA
3057,61,C,95645,RUS
3057,65,C,95400,RUS
3057,78,C,95428,RUS
3056,5,C,174723,CMR
3056,8,G,44320,SWE
3056,31,G,76750,CMR
3056,47,G,174820,CMR
3056,72,C,48179,SWE
3056,75,G,48179,SWE
3055,16,C,129895,NOR
3055,26,C,77414,NOR
3055,62,C,77299,MEX
3055,84,G,56798,NOR
3054,11,G,174490,BEL
3054,23,C,179908,MAR
3054,26,C,76947,MAR
3054,81,C,166579,BEL
3054,85,C,90987,BEL
3054,89,C,110458,MAR
3053,15,G,44543,ROU
3053,34,G,2354,ROU
3053,36,C,122746,COL
3053,39,C,44543,ROU
3053,43,G,76774,COL
3053,53,C,44708,COL
3053,70,C,174343,COL
3053,89,G,44543,ROU
3052,11,G,174616,IRL
3052,30,C,76893,IRL
3052,50,C,76879,IRL
3052,80,C,76883,IRL
3051,26,C,50834,SUI
3051,39,G,46931,SUI
3051,44,G,44766,USA
3051,82,C,111406,SUI
3051,89,C,174593,USA
3050,24,C,77892,ESP
3050,25,E,77908,ESP
3050,37,C,174662,KOR
3050,51,G,44594,ESP
3050,55,G,50025,ESP
3050,61,C,111391,KOR
3050,71,C,160368,ESP
3050,85,G,2188,KOR
3050,90,G,77942,KOR
3049,6,C,174673,GER
3049,37,C,154456,BOL
3049,39,C,76130,BOL
3049,54,C,155355,GER
3049,61,G,174666,GER
3049,66,C,46801,BOL
3049,82,E,49157,BOL
3049,89,C,76141,BOL
2454,43,G,174694,POL
2451,14,G,174645,SCO
2451,19,C,59530,PER
2451,43,G,48106,PER
2451,71,G,174483,PER
2451,77,G,174483,PER
2450,1,C,160825,POL
2450,1,C,174569,POL
2450,1,C,53602,PER
2450,65,G,44679,POL
2450,89,C,44542,PER
2433,45,G,59492,MEX
2433,55,G,51726,TUN
2433,79,G,49925,TUN
2433,87,G,48489,TUN
2431,43,G,160825,POL
2431,52,G,56684,MEX
2431,56,G,44043,POL
2431,84,G,160825,POL
2408,1,C,49130,IRN
2408,43,G,49130,SCO
2408,60,G,48213,IRN
2405,2,G,59530,PER
2405,36,G,174483,PER
2405,39,G,174483,PER
2405,41,G,57171,IRN
2405,60,C,54995,IRN
2405,79,G,174483,PER
2396,26,C,60386,HUN
2396,34,G,44582,ITA
2396,36,G,174398,ITA
2396,60,G,174389,ITA
2396,64,C,53748,HUN
2396,81,G,59086,HUN
2395,1,C,49863,SCO
2395,34,G,44559,NED
2395,44,G,174486,SCO
2395,47,G,49863,SCO
2395,68,G,49863,SCO
2395,71,G,44560,NED
2394,1,C,54722,PER
2394,25,C,44714,NED
2391,18,G,174426,NED
2391,35,C,44560,NED
2391,40,C,174389,ITA
2391,50,C,174586,NED
2391,50,G,174426,NED
2391,65,C,174446,ITA
2391,70,C,44684,ITA
2391,75,G,174586,NED
2388,1,C,49130,IRN
2388,40,G,44559,NED
2388,62,G,44559,NED
2388,79,G,44559,NED
2352,1,C,174791,FRG
2352,1,C,48487,TUN
2350,1,C,174415,FRG
2350,1,C,59492,MEX
2350,15,G,54656,FRG
2350,30,G,174791,FRG
2350,38,G,44587,FRG
2350,44,G,49470,FRG
2350,73,G,44587,FRG
2350,89,G,49470,FRG
2348,1,C,37989,FRG
2348,1,C,54939,NED
2348,3,G,44922,FRG
2348,6,C,59385,NED
2348,27,G,174586,NED
2348,70,G,54656,FRG
2348,84,G,44714,NED
2348,88,E,54939,NED
2347,1,C,61646,FRA
2347,1,G,174688,FRA
2347,29,G,44582,ITA
2347,35,C,44684,ITA
2347,54,G,44773,ITA
2347,60,C,28528,FRA
2344,22,G,53164,FRA
2344,37,G,46475,FRA
2344,41,G,60386,HUN
2344,42,G,44577,FRA
2337,37,C,46785,SWE
2337,75,G,45845,ESP
2253,1,C,63648,BRA
2253,37,G,58120,SWE
2253,45,G,63748,BRA
2252,12,G,63908,BRA
2252,45,G,174694,POL
2252,50,C,63916,BRA
2252,53,C,63649,BRA
2252,57,G,63914,BRA
2252,63,G,63914,BRA
2251,15,G,63751,BRA
2251,28,G,63751,BRA
2251,73,G,63650,BRA
2251,75,C,59530,PER
2251,80,C,63914,BRA
2247,35,C,63908,BRA
2247,38,G,174462,ITA
2247,44,C,69514,BRA
2247,64,G,63908,BRA
2247,72,C,174555,ITA
2247,72,G,63751,BRA
2246,1,C,52839,ESP
2224,42,G,52483,AUT
2221,14,G,44582,ITA
2220,6,G,174426,NED
2220,35,G,44559,NED
2220,36,G,44560,NED
2220,53,G,44560,NED
2220,79,G,55413,AUT
2220,82,G,59385,NED
2217,1,C,174881,AUT
2217,1,C,44922,FRG
2217,1,C,57574,AUT
2217,19,G,44587,FRG
2217,59,G,37656,AUT
2217,66,G,52483,AUT
2217,68,G,174610,FRG
2217,87,G,52483,AUT
2216,9,G,44607,AUT
2216,21,G,57211,ESP
2216,76,G,52483,AUT
2215,40,G,63914,BRA
2202,16,G,174658,ARG
2202,71,G,174658,ARG
2202,75,C,53365,POL
2202,80,C,44124,ARG
2201,1,C,56510,PER
2201,1,C,59530,PER
2201,21,G,174658,ARG
2201,43,G,44683,ARG
2201,48,G,174658,ARG
2201,50,G,174722,ARG
2201,67,G,174617,ARG
2201,72,G,174722,ARG
2200,60,C,174389,ITA
2200,67,G,174398,ITA
2199,10,G,48090,HUN
2199,15,G,174722,ARG
2199,21,C,174810,HUN
2199,48,C,44697,HUN
2199,77,C,174840,ARG
2199,83,G,174395,ARG
2199,88,E,44697,HUN
2199,89,E,174810,HUN
2198,15,C,174681,NED
2198,38,G,174658,ARG
2198,40,C,174354,ARG
2198,82,G,54939,NED
2198,93,C,174691,ARG
2198,94,C,44678,NED
2198,96,C,174796,NED
2198,105,G,174658,ARG
2198,115,G,174395,ARG
2197,1,C,58116,FRA
2197,45,G,174840,ARG
2197,60,G,28528,FRA
2197,73,G,174722,ARG
2196,1,C,179502,BRA
2196,1,C,44736,ARG
2196,1,C,63650,BRA
2196,1,C,63918,BRA
2186,1,C,50437,YUG
2186,8,G,46091,YUG
2186,14,G,174514,YUG
2186,18,G,58597,YUG
2186,22,G,51943,YUG
2186,23,E,54998,ZAI
2186,30,G,46091,YUG
2186,35,G,46718,YUG
2186,61,G,55418,YUG
2186,65,G,56194,YUG
2186,81,G,46091,YUG
2182,1,C,51873,YUG
2182,1,C,51943,YUG
2182,27,G,58597,YUG
2182,29,G,174515,SWE
2182,85,G,59079,SWE
2181,1,C,51482,URU
2181,46,G,174515,SWE
2181,74,G,57506,SWE
2181,77,G,174515,SWE
2176,1,C,50977,SCO
2176,26,G,53200,SCO
2176,34,G,174645,SCO
2176,40,C,52144,ZAI
2175,24,C,55418,YUG
2175,55,C,51943,YUG
2175,60,C,174645,SCO
2175,70,C,173624,SCO
2175,70,C,46091,YUG
2175,81,G,51873,YUG
2175,88,G,174645,SCO
2170,24,G,44043,POL
2170,43,G,51873,YUG
2170,62,G,174694,POL
2167,1,C,174569,POL
2167,43,G,174694,POL
2167,44,C,44679,POL
2129,25,C,174651,POL
2129,38,G,44679,POL
2129,44,G,44043,POL
2129,71,C,174416,ITA
2129,84,C,54782,POL
2129,85,G,174455,ITA
2098,7,G,44560,NED
2098,25,C,53588,URU
2098,50,C,49538,URU
2098,65,C,53785,URU
2098,69,E,54450,URU
2098,86,G,44560,NED
2097,16,C,44560,NED
2097,36,C,174808,SWE
2097,68,C,56161,SWE
2097,74,C,45594,SWE
2097,86,C,50192,SWE
2085,1,C,46330,HAI
2085,17,G,174694,POL
2085,18,G,44043,POL
2085,30,G,44679,POL
2085,31,G,174569,POL
2085,34,G,44679,POL
2085,50,G,44679,POL
2085,87,G,174694,POL
